Age,Gender,Employment_Type,City_Tier,Monthly_Income_INR,Existing_Loans,Existing_EMI_INR,Loan_Amount_INR,Loan_Tenure_Months,CIBIL_Score,Purpose,Risk
64,female,salaried,tier_3,36600,1,3600,610000,12,653,business,bad
64,male,salaried,tier_2,59800,3,500,189000,120,724,personal,good
53,male,salaried,tier_3,32000,2,6600,343000,12,743,education,bad
22,female,salaried,tier_2,79700,1,13400,1770000,36,712,education,good
37,male,business,tier_1,138800,2,38200,2384000,12,628,home,bad
40,female,self_employed,tier_1,45900,0,0,154000,60,606,personal,good
63,female,salaried,tier_2,69500,4,1700,971000,36,665,education,bad
45,male,salaried,tier_1,65500,3,19700,700000,48,634,car,bad
44,male,salaried,tier_1,75600,0,0,1511000,24,759,personal,bad
27,male,salaried,tier_1,126600,0,0,685000,84,678,education,good
55,male,self_employed,tier_3,28400,2,2200,445000,48,635,personal,bad
35,male,salaried,tier_2,76100,2,24700,1366000,36,769,business,bad
25,male,business,tier_1,110900,3,35500,1719000,12,637,car,bad
64,male,salaried,tier_1,69400,4,12600,608000,48,718,education,good
29,male,salaried,tier_1,84400,0,0,1659000,84,677,business,good
21,male,unemployed,tier_1,17700,1,6100,348000,12,462,car,bad
24,female,salaried,tier_2,36700,2,11500,388000,48,706,education,good
40,male,salaried,tier_1,60000,1,10900,516000,120,762,business,good
25,female,self_employed,tier_3,25000,4,5500,424000,120,525,personal,bad
58,male,salaried,tier_1,67400,3,10400,723000,120,657,consumer_durable,good
43,male,salaried,tier_1,118900,1,8600,1219000,120,657,education,good
35,male,salaried,tier_3,50600,3,12100,631000,24,674,education,bad
21,female,salaried,tier_1,45000,2,10500,568000,24,703,home,good
42,male,salaried,tier_1,67500,2,12900,1378000,60,663,home,bad
27,male,salaried,tier_1,80600,3,23000,1855000,84,626,personal,good
64,male,self_employed,tier_2,62300,2,9900,1120000,36,578,home,bad
33,female,business,tier_1,75300,3,22700,365000,24,567,education,good
41,male,salaried,tier_3,26800,2,2000,271000,24,746,car,good
21,male,salaried,tier_2,53900,2,18100,376000,48,676,home,good
26,female,salaried,tier_3,50300,2,3600,852000,12,702,education,bad
30,male,salaried,tier_2,59700,2,3300,929000,60,648,personal,bad
23,male,salaried,tier_3,30300,1,6400,716000,84,662,car,good
52,female,self_employed,tier_2,88700,0,0,1100000,84,688,personal,good
62,male,salaried,tier_2,53100,1,3100,277000,36,736,home,good
64,male,salaried,tier_2,58900,1,15000,917000,12,786,home,bad
32,male,self_employed,tier_2,38100,1,4100,408000,48,615,consumer_durable,good
55,male,business,tier_1,139200,2,39000,938000,84,649,consumer_durable,good
43,female,salaried,tier_2,67200,2,3700,725000,120,645,education,good
23,female,salaried,tier_1,82900,1,11200,663000,12,586,education,bad
24,male,unemployed,tier_2,8000,1,1100,57000,12,557,business,good
45,male,salaried,tier_1,108900,1,18300,1433000,12,779,personal,bad
39,female,self_employed,tier_1,84500,2,12100,1691000,48,670,home,good
21,female,self_employed,tier_1,92400,2,12500,1996000,24,624,home,bad
61,male,salaried,tier_1,75200,3,8600,637000,120,767,home,good
53,female,salaried,tier_1,72300,2,400,898000,36,713,personal,good
43,male,salaried,tier_1,69700,4,15000,1443000,84,681,personal,good
64,female,salaried,tier_2,122100,2,20200,2901000,36,712,car,bad
63,male,salaried,tier_2,45500,3,5900,949000,24,700,home,bad
63,male,self_employed,tier_3,23800,2,1800,318000,12,658,home,bad
32,female,self_employed,tier_3,31600,3,9900,672000,24,647,personal,bad
59,female,business,tier_1,78400,2,6500,1399000,84,610,business,good
43,male,unemployed,tier_2,18700,0,0,101000,84,575,personal,bad
52,male,self_employed,tier_2,29900,3,2300,143000,60,595,personal,good
58,female,salaried,tier_1,61000,3,20700,1382000,12,703,car,bad
28,male,salaried,tier_2,58800,2,8600,1318000,36,770,personal,good
40,male,self_employed,tier_2,74800,2,13900,944000,60,668,education,bad
26,female,self_employed,tier_2,61600,0,0,1041000,120,709,home,good
33,male,salaried,tier_1,130900,4,43000,1231000,24,673,education,good
39,male,self_employed,tier_2,54200,3,5400,961000,24,513,business,bad
58,male,salaried,tier_1,69100,4,17700,855000,84,656,home,good
58,female,salaried,tier_3,55700,2,400,575000,48,719,education,good
38,male,business,tier_3,32500,1,6400,398000,36,558,business,good
35,female,salaried,tier_1,40800,1,10600,513000,36,676,personal,good
44,female,salaried,tier_3,58100,4,9600,1325000,36,642,education,bad
61,female,self_employed,tier_3,38800,0,0,837000,48,643,home,good
63,male,self_employed,tier_2,67300,3,18100,477000,84,603,business,bad
30,male,salaried,tier_1,55100,0,0,488000,60,761,home,good
29,male,self_employed,tier_3,56400,3,4300,524000,12,444,car,bad
52,male,salaried,tier_2,69500,2,9700,225000,12,703,home,bad
34,female,self_employed,tier_1,64100,2,16400,906000,60,682,education,good
29,female,salaried,tier_2,59100,3,5600,776000,84,644,personal,good
22,male,unemployed,tier_2,13500,1,3000,76000,120,577,business,bad
38,male,self_employed,tier_1,48000,2,2500,1142000,120,615,education,bad
38,female,salaried,tier_3,36000,4,11700,684000,60,598,consumer_durable,bad
45,male,salaried,tier_1,83400,2,17600,571000,24,682,personal,good
29,female,salaried,tier_2,47400,0,0,844000,12,682,personal,bad
52,male,self_employed,tier_2,28700,4,8200,291000,84,589,home,good
50,female,self_employed,tier_1,71800,2,20000,1170000,120,641,home,bad
41,female,self_employed,tier_2,64300,2,2200,828000,36,602,personal,good
28,male,business,tier_2,101700,0,0,602000,12,621,personal,good
43,male,salaried,tier_2,66300,0,0,839000,84,666,car,good
50,female,self_employed,tier_2,63900,1,7600,1482000,36,686,education,good
37,male,salaried,tier_3,58300,4,6500,1091000,60,592,car,good
32,male,self_employed,tier_3,37000,3,4600,598000,24,553,education,bad
43,male,salaried,tier_1,35400,2,1800,733000,36,632,car,good
36,male,self_employed,tier_1,97200,3,4100,1983000,84,623,home,good
38,female,salaried,tier_2,40200,1,3700,870000,84,723,car,good
36,male,salaried,tier_3,27800,4,700,147000,24,670,business,good
34,male,salaried,tier_3,28000,1,5000,160000,84,697,business,good
52,female,business,tier_1,225500,3,12100,4460000,24,657,home,good
41,male,salaried,tier_3,48100,2,1100,1150000,84,676,home,bad
41,male,salaried,tier_1,51600,3,15100,764000,36,681,education,good
49,female,salaried,tier_1,58500,0,0,1360000,60,743,car,good
36,female,salaried,tier_2,55000,4,17300,931000,36,603,business,bad
25,male,business,tier_1,114300,1,39300,548000,12,588,education,bad
58,female,unemployed,tier_2,13200,2,2700,296000,84,599,business,bad
23,male,business,tier_2,50600,3,14100,1044000,12,604,home,bad
46,male,business,tier_3,58700,3,3300,837000,48,673,consumer_durable,bad
32,female,salaried,tier_3,33300,2,8100,620000,12,618,personal,bad
30,female,salaried,tier_1,107100,4,20600,1112000,48,611,personal,bad
22,male,self_employed,tier_2,49000,4,11600,781000,12,517,consumer_durable,bad
60,male,self_employed,tier_2,36800,3,1300,430000,24,672,education,bad
39,male,salaried,tier_1,94500,0,0,1330000,120,684,home,good
36,male,self_employed,tier_3,41200,3,6000,674000,120,589,education,bad
53,female,salaried,tier_2,46600,2,12700,193000,48,780,business,good
22,female,salaried,tier_1,95900,2,33200,481000,36,685,business,bad
45,male,salaried,tier_3,51400,4,15700,243000,60,676,education,bad
42,male,business,tier_2,106600,2,11600,1652000,36,585,personal,good
45,male,self_employed,tier_1,83100,4,11700,970000,24,523,car,bad
26,male,salaried,tier_1,68900,3,15600,930000,24,686,car,bad
62,female,business,tier_3,29100,0,0,393000,60,598,personal,good
31,male,business,tier_3,56000,3,8000,216000,120,585,education,good
50,male,salaried,tier_1,83700,2,19100,1650000,60,652,home,good
53,female,self_employed,tier_1,66000,2,21000,1169000,60,611,personal,bad
36,female,salaried,tier_1,25900,1,2800,452000,84,670,personal,bad
26,male,salaried,tier_2,69800,0,0,260000,12,648,personal,good
34,male,salaried,tier_1,54000,3,12800,901000,60,597,home,bad
56,male,salaried,tier_2,69900,1,14400,944000,24,725,car,good
60,male,salaried,tier_1,134600,0,0,2554000,36,785,personal,good
62,male,salaried,tier_2,50300,2,13100,253000,48,625,business,bad
30,male,salaried,tier_2,64100,3,8900,1197000,84,656,home,good
47,male,self_employed,tier_2,48600,1,10800,1127000,24,688,business,bad
27,male,self_employed,tier_1,77900,1,23500,1626000,120,659,personal,bad
52,female,salaried,tier_2,57000,2,6900,1241000,60,681,business,good
39,male,salaried,tier_2,45900,4,200,211000,36,613,personal,good
52,female,salaried,tier_2,40100,0,0,566000,36,761,car,bad
51,female,business,tier_1,164900,4,1500,1349000,12,629,personal,good
64,female,business,tier_1,110200,0,0,1592000,36,616,education,good
42,female,salaried,tier_2,73600,2,4300,1313000,12,669,car,bad
36,female,self_employed,tier_1,74500,4,9800,1392000,84,598,education,good
44,female,self_employed,tier_2,67500,4,22400,1608000,84,556,education,good
28,male,unemployed,tier_1,11800,2,300,273000,48,491,personal,bad
25,male,salaried,tier_1,76400,2,100,626000,120,681,business,good
43,male,salaried,tier_2,65600,3,2400,1458000,12,625,education,bad
57,male,self_employed,tier_1,101900,4,35200,2197000,120,632,car,bad
44,male,salaried,tier_1,189200,0,0,3442000,36,673,consumer_durable,bad
55,male,salaried,tier_3,47600,1,6400,400000,84,657,car,good
28,male,salaried,tier_2,43600,1,11300,303000,120,708,home,bad
40,male,salaried,tier_3,27100,4,7000,329000,12,694,business,bad
47,male,self_employed,tier_1,47200,0,0,180000,84,628,consumer_durable,bad
36,female,self_employed,tier_3,27500,0,0,246000,120,711,personal,good
21,male,salaried,tier_3,14900,0,0,68000,84,689,education,good
24,female,business,tier_1,74600,4,4300,1045000,24,482,personal,good
61,male,salaried,tier_2,70700,0,0,1127000,84,673,business,good
47,female,unemployed,tier_2,12300,1,1100,66000,24,571,business,bad
32,female,salaried,tier_2,50200,2,9800,1072000,12,594,home,bad
32,male,business,tier_1,53600,1,3700,270000,60,617,business,good
22,female,business,tier_3,75800,0,0,858000,12,648,personal,bad
62,male,business,tier_2,83700,2,1400,1132000,48,683,home,good
25,male,business,tier_3,52300,3,18100,796000,12,609,home,bad
54,female,salaried,tier_3,19100,1,800,185000,84,782,home,good
31,male,self_employed,tier_3,30300,2,4400,545000,12,589,consumer_durable,bad
35,male,self_employed,tier_2,55900,2,8200,568000,60,635,education,good
33,male,salaried,tier_2,54500,1,5800,453000,84,707,personal,good
57,male,unemployed,tier_3,9600,0,0,120000,12,605,home,bad
22,male,salaried,tier_2,69900,4,8300,376000,12,667,personal,bad
36,male,salaried,tier_1,78400,4,17200,1826000,120,616,education,bad
33,male,business,tier_2,87900,2,16700,1279000,48,658,consumer_durable,bad
33,male,salaried,tier_1,55300,4,16700,333000,48,591,personal,good
29,male,salaried,tier_3,26900,1,7700,530000,24,678,personal,bad
61,male,salaried,tier_2,65000,4,5000,1178000,48,689,personal,bad
37,female,self_employed,tier_2,60900,2,16000,733000,84,677,personal,good
39,male,business,tier_1,113300,4,31400,2680000,84,625,consumer_durable,bad
37,male,salaried,tier_2,57600,3,18500,778000,84,659,education,good
64,female,self_employed,tier_1,57900,4,19500,432000,36,626,business,good
35,female,self_employed,tier_2,51700,2,13300,1014000,84,655,home,bad
36,male,self_employed,tier_2,54800,4,8600,1233000,48,695,personal,good
35,male,self_employed,tier_2,56000,4,5700,477000,36,633,business,good
35,female,unemployed,tier_1,40300,3,12200,127000,36,510,business,bad
24,female,salaried,tier_2,39800,1,12800,629000,120,614,education,bad
47,male,salaried,tier_2,170100,0,0,3128000,24,683,education,bad
22,male,self_employed,tier_3,23200,2,4500,197000,120,601,business,good
30,male,salaried,tier_3,47200,3,2100,1097000,120,688,car,bad
29,male,salaried,tier_3,27200,4,2400,177000,60,585,consumer_durable,good
33,female,salaried,tier_1,82700,3,11100,1639000,12,679,car,bad
54,female,salaried,tier_1,104700,3,11400,2241000,60,681,home,bad
47,male,business,tier_3,53100,2,13300,350000,12,661,personal,bad
64,female,salaried,tier_3,58000,4,1600,785000,36,660,education,good
36,female,self_employed,tier_1,55900,1,12000,201000,12,623,car,good
61,male,self_employed,tier_2,23400,3,4800,386000,84,600,car,good
22,female,salaried,tier_2,68500,2,18900,992000,48,683,consumer_durable,good
43,male,salaried,tier_1,75100,2,2500,1453000,120,677,personal,bad
56,male,salaried,tier_3,34900,1,4100,472000,60,666,consumer_durable,good
44,male,salaried,tier_3,35700,3,8700,372000,36,674,car,good
62,male,salaried,tier_3,47600,4,11900,279000,84,821,education,good
34,female,self_employed,tier_1,48700,2,7700,198000,36,621,car,good
22,male,salaried,tier_2,62700,0,0,884000,24,766,education,good
55,male,salaried,tier_3,62500,0,0,1394000,24,614,home,bad
23,male,salaried,tier_2,113100,0,0,2159000,60,680,home,good
54,male,salaried,tier_2,89900,2,4700,1012000,120,737,education,good
53,male,salaried,tier_2,58200,0,0,1377000,84,729,personal,bad
58,female,business,tier_1,103400,1,29300,710000,48,647,education,good
42,male,salaried,tier_2,47800,3,4000,1145000,12,660,personal,bad
60,male,salaried,tier_3,35000,3,10500,274000,120,727,education,bad
28,male,self_employed,tier_1,87900,3,7800,574000,36,701,personal,good
40,male,self_employed,tier_1,58200,3,16900,1224000,60,667,personal,bad
26,female,self_employed,tier_2,54600,0,0,701000,36,633,business,bad
54,male,salaried,tier_2,39300,4,6600,854000,36,647,business,bad
52,male,self_employed,tier_1,104700,1,34000,1959000,36,659,car,good
56,female,salaried,tier_1,66300,0,0,417000,60,693,education,good
54,female,self_employed,tier_2,70200,4,3200,390000,48,611,business,good
34,female,salaried,tier_1,58000,2,14300,718000,24,657,consumer_durable,bad
23,male,self_employed,tier_2,36800,1,10200,544000,36,580,personal,bad
61,male,self_employed,tier_2,76400,1,14500,908000,48,718,education,good
42,female,self_employed,tier_2,38600,2,3700,288000,60,658,personal,good
25,male,salaried,tier_2,31800,2,2600,241000,48,630,consumer_durable,good
61,female,self_employed,tier_2,33400,0,0,458000,24,705,education,good
64,male,self_employed,tier_2,64800,0,0,214000,60,658,home,good
40,female,salaried,tier_2,71800,4,13000,877000,84,616,business,good
54,male,salaried,tier_2,42100,2,8800,156000,36,725,personal,good
22,male,salaried,tier_2,44100,4,1600,941000,60,640,home,good
25,male,salaried,tier_2,69600,3,2000,1115000,48,618,car,bad
33,male,self_employed,tier_2,76100,3,5300,484000,36,624,personal,good
49,female,salaried,tier_2,53700,1,1200,1028000,120,702,personal,good
26,male,self_employed,tier_1,78700,4,24700,1050000,120,539,personal,good
22,male,self_employed,tier_2,65200,3,3400,895000,24,590,home,bad
50,female,self_employed,tier_1,137700,3,10900,1154000,60,650,car,good
54,female,self_employed,tier_3,24000,1,4500,270000,120,685,personal,good
53,male,self_employed,tier_2,38000,2,11900,815000,48,576,home,bad
56,female,salaried,tier_1,62200,1,1100,379000,48,721,education,good
56,male,salaried,tier_2,73500,4,5600,1183000,120,661,personal,good
47,female,business,tier_1,86500,4,21700,653000,60,524,car,bad
43,male,unemployed,tier_3,10000,1,1800,123000,84,502,personal,bad
58,male,salaried,tier_3,43000,0,0,610000,12,757,home,bad
36,male,business,tier_3,52500,1,300,292000,60,712,personal,good
25,male,unemployed,tier_2,12500,1,3800,58000,24,443,personal,bad
54,male,salaried,tier_3,59200,0,0,779000,24,774,personal,good
33,male,self_employed,tier_2,34200,4,10000,397000,84,508,business,bad
64,female,self_employed,tier_3,34200,2,11500,764000,120,728,car,bad
39,male,salaried,tier_1,48500,0,0,856000,120,701,business,bad
58,male,salaried,tier_3,44700,3,500,976000,84,648,home,good
22,female,salaried,tier_2,51400,1,12800,1156000,48,689,consumer_durable,bad
50,female,self_employed,tier_1,94200,0,0,320000,48,641,home,good
40,female,salaried,tier_3,41200,2,1500,885000,24,700,personal,good
41,male,self_employed,tier_2,41100,2,3900,951000,84,632,home,good
32,male,self_employed,tier_3,33000,3,2000,413000,84,438,education,bad
63,male,self_employed,tier_1,118500,1,38400,1938000,12,646,home,bad
38,male,salaried,tier_2,31700,3,8800,325000,120,665,home,good
58,male,salaried,tier_2,44200,3,10800,224000,36,728,home,good
39,female,salaried,tier_1,75200,3,20100,640000,60,673,home,bad
23,male,salaried,tier_3,33000,4,6900,155000,12,668,personal,good
59,female,salaried,tier_2,65300,4,19500,863000,24,623,education,bad
29,male,salaried,tier_1,72800,2,5800,1218000,60,696,home,good
32,male,salaried,tier_2,60200,1,5300,187000,36,719,consumer_durable,good
58,male,self_employed,tier_1,67500,2,14000,527000,12,585,personal,good
60,female,salaried,tier_3,39800,2,11300,181000,120,750,car,bad
61,male,salaried,tier_3,26300,0,0,612000,120,753,education,good
39,male,business,tier_2,74400,4,25400,1478000,24,587,education,bad
54,male,salaried,tier_2,29700,2,7900,108000,60,680,personal,good
35,female,business,tier_2,55300,0,0,1111000,24,620,business,bad
53,female,self_employed,tier_1,76900,4,6200,1567000,84,645,personal,good
43,female,salaried,tier_3,62600,4,9800,1246000,60,658,consumer_durable,bad
23,female,business,tier_1,215100,2,48900,4613000,84,643,personal,bad
39,female,business,tier_2,60300,4,10800,774000,48,603,consumer_durable,good
41,female,self_employed,tier_1,47900,4,1100,385000,12,611,personal,good
32,male,salaried,tier_2,66000,4,11100,1404000,24,618,personal,bad
37,male,salaried,tier_3,79400,4,22700,1630000,120,686,personal,bad
43,male,salaried,tier_1,127000,0,0,1114000,60,744,personal,good
23,male,self_employed,tier_1,45100,0,0,685000,36,660,home,good
27,male,salaried,tier_1,70700,2,6700,1039000,120,655,home,good
54,male,salaried,tier_1,100000,3,19400,1324000,48,596,car,bad
36,female,salaried,tier_2,75900,4,18600,1198000,84,547,car,bad
47,female,salaried,tier_3,50700,3,3700,242000,84,651,business,bad
